mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.2485451698303223,0.04304957588990138,0.1772130012512207,0.030374845496129017,True,balanced,6,0.5,4,8,363,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 363}",0.7222222222222222,0.7692307692307693,0.7068965517241379,0.8,0.6956521739130435,0.7388003434180346,0.039562253068693896,37,0.9285714285714286,0.9227557411273486,0.9421487603305785,0.9347368421052632,0.9299363057324841,0.9316298155734206,0.006500349476504225
0.6809480667114258,0.13882199288517466,0.22886147499084472,0.06590877557960136,True,balanced,8,log2,1,5,149,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 149}",0.7207207207207207,0.7692307692307693,0.6833333333333333,0.8275862068965517,0.7272727272727273,0.7456287514908204,0.0492181927407639,24,0.9873949579831933,0.9811320754716981,0.9873949579831933,0.9936575052854123,0.9915254237288136,0.9882209840904622,0.004291674444587258
1.3510330200195313,0.02923922790838504,0.20621228218078613,0.056575711035184134,False,balanced,10,log2,2,5,409,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 409}",0.7207207207207207,0.7796610169491526,0.717948717948718,0.8166666666666667,0.7394957983193278,0.7548985841209171,0.0379450625724796,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9708428859710694,0.02135324645081279,0.22069950103759767,0.13713737317650204,True,balanced,6,log2,4,3,301,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 301}",0.7079646017699115,0.7796610169491526,0.6722689075630253,0.8135593220338984,0.7413793103448276,0.7429666317321632,0.05011114790912311,31,0.9156118143459916,0.9133192389006343,0.9246861924686193,0.9302325581395349,0.921443736730361,0.9210587081170282,0.006116117224089732
0.7902792930603028,0.059684827922699635,0.27512364387512206,0.14103173158037882,False,balanced,10,log2,4,2,289,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 289}",0.7155963302752294,0.7758620689655172,0.6896551724137931,0.8034188034188035,0.7413793103448276,0.745182337083634,0.0407573129317089,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.5465495109558105,0.07579539577808155,0.26040019989013674,0.04987418862887339,False,balanced,12,0.5,5,3,466,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 12, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 466}",0.7454545454545455,0.8099173553719008,0.7166666666666667,0.782608695652174,0.7213114754098361,0.7551917477110246,0.03598179816718574,10,1.0,0.9936305732484076,0.9894291754756871,0.9957627118644068,0.9957627118644068,0.9949170344905817,0.003436232178014502
1.8880054950714111,0.07989797887238412,0.2183393955230713,0.03042273297444523,True,balanced,6,sqrt,4,5,479,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 479}",0.7027027027027027,0.7796610169491526,0.6837606837606838,0.8067226890756303,0.7413793103448276,0.7428452805665993,0.045913586157448,32,0.9191489361702128,0.9201680672268907,0.9266247379454927,0.9302325581395349,0.9191489361702128,0.9230646471304688,0.0045411222100150365
1.7455615520477294,0.04366623288457344,0.16853275299072265,0.011065599923091215,True,balanced,,sqrt,5,2,444,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 444}",0.6727272727272727,0.7692307692307693,0.7008547008547008,0.8,0.7333333333333333,0.7352292152292152,0.04570132308261301,40,0.9384288747346072,0.95,0.9493670886075949,0.9475890985324947,0.9469214437367304,0.9464613011222855,0.00417060001809071
1.0301395416259767,0.09386177961794974,0.22538719177246094,0.07234624145816357,True,balanced,,0.5,1,5,235,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 235}",0.7102803738317757,0.8067226890756303,0.6837606837606838,0.8,0.75,0.7501527493336179,0.048337650983413874,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.892259168624878,0.11885251431215753,0.14948582649230957,0.07916100890940617,False,balanced,8,0.2,1,9,262,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.2, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 262}",0.6909090909090909,0.7796610169491526,0.7226890756302521,0.8135593220338984,0.7288135593220338,0.7471264129688856,0.04373731410926126,22,0.9978858350951374,0.9894291754756871,0.9915966386554622,1.0,0.9957805907172996,0.9949384479887172,0.003912425772739373
1.1073410987854004,0.08789209797564188,0.7322611808776855,0.085067207930885,True,balanced,,0.2,5,3,330,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.2, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 330}",0.7090909090909091,0.7652173913043478,0.6724137931034483,0.8135593220338984,0.7304347826086957,0.7381432396282598,0.04825849880409852,38,0.9386892177589852,0.9456066945606695,0.940677966101695,0.9493670886075949,0.9426751592356688,0.9434032252529226,0.0037577101357905065
1.5056997776031493,0.15308567312187515,0.3107455730438232,0.1608071297830788,False,balanced,,0.5,1,9,367,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 367}",0.7433628318584071,0.7704918032786885,0.6885245901639344,0.8,0.7166666666666667,0.7438091783935393,0.03914759703317813,28,1.0,1.0,1.0,1.0,0.9978768577494692,0.9995753715498938,0.000849256900212314
1.2252313137054442,0.21469390226136859,0.41388859748840334,0.18351124143484301,False,balanced,,0.5,5,4,271,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 271}",0.7339449541284404,0.8032786885245902,0.7272727272727273,0.7931034482758621,0.7317073170731707,0.7578614270549581,0.03315548642287519,6,1.0,0.9957627118644068,0.9915254237288136,0.9957627118644068,0.9957627118644068,0.9957627118644068,0.0026798963221765855
1.5241130352020265,0.2816705180932947,0.17159028053283693,0.12149135000906391,False,balanced,16,0.2,3,2,326,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 0.2, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 326}",0.7387387387387387,0.7796610169491526,0.7008547008547008,0.8235294117647058,0.7350427350427351,0.7555653206700066,0.04218360477341574,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9336181640625,0.028722875755838668,0.16601171493530273,0.022566220838775686,True,balanced,16,0.2,1,6,317,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 0.2, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 317}",0.7090909090909091,0.8,0.6837606837606838,0.847457627118644,0.7586206896551724,0.7597859819250818,0.059421677689876315,4,1.0,1.0,0.9978768577494692,1.0,1.0,0.9995753715498938,0.000849256900212314
0.9661845207214356,0.04217418853014355,0.12790179252624512,0.025201061069649155,True,balanced,16,0.2,3,2,306,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 0.2, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 306}",0.7027027027027027,0.7966101694915254,0.6949152542372882,0.7966101694915254,0.7413793103448276,0.7464435212535738,0.04388041233213486,23,0.9808917197452229,0.9831932773109243,0.985200845665962,0.9936575052854123,0.9914893617021276,0.9868865419419299,0.004887771743509073
0.9176754474639892,0.07251673830339876,0.11728434562683106,0.02541571192207556,True,balanced,6,log2,4,6,278,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 278}",0.7079646017699115,0.7899159663865546,0.6722689075630253,0.8135593220338984,0.7413793103448276,0.7450176216196436,0.051753966117186745,26,0.919831223628692,0.9106382978723404,0.9269311064718163,0.9279661016949152,0.9260042283298098,0.9222741915995147,0.006470857532165216
2.03957052230835,0.09887986935116048,0.4168521881103516,0.47368396326099976,True,balanced,,0.5,5,9,487,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 9, 'n_estimators': 487}",0.7102803738317757,0.7863247863247863,0.717948717948718,0.8,0.7304347826086957,0.7489977321427952,0.036884138902506,20,0.9433962264150944,0.9308176100628931,0.9539748953974896,0.9539748953974896,0.9426751592356688,0.944967757301727,0.008604759792732024
0.8602357387542725,0.03412709185459622,0.23815693855285644,0.029864177194057363,False,balanced,12,0.2,5,8,270,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 12, 'max_features': 0.2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 270}",0.7207207207207207,0.7796610169491526,0.7241379310344828,0.8,0.7457627118644068,0.7540564761137525,0.031117770971539522,12,1.0,0.9914893617021276,0.9978768577494692,1.0,0.9957627118644068,0.9970257862632007,0.0031831924615521494
0.6427382469177246,0.0701678221361993,0.33701887130737307,0.06306478647932715,True,balanced,10,sqrt,3,4,185,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 185}",0.7142857142857143,0.7758620689655172,0.717948717948718,0.8099173553719008,0.7304347826086957,0.7496897278361091,0.03726673411675044,19,0.9767441860465116,0.9809725158562368,0.9853249475890985,0.9915254237288136,0.9872881355932204,0.9843710417627761,0.00510535915506844
0.9764429569244385,0.043632110330777865,0.1187241554260254,0.014851134555089964,False,balanced,6,log2,5,7,233,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 7, 'n_estimators': 233}",0.7090909090909091,0.7652173913043478,0.711864406779661,0.7863247863247863,0.7288135593220338,0.7402622105643475,0.030507962377261173,35,0.9433962264150944,0.9397089397089398,0.9504132231404959,0.9539748953974896,0.9493670886075949,0.9473720746539229,0.005125561685661848
2.115955877304077,0.367532663980343,1.1138128280639648,0.11370792334748062,False,balanced,10,0.5,4,5,385,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 385}",0.7454545454545455,0.8067226890756303,0.7166666666666667,0.8103448275862069,0.7166666666666667,0.7591710790899432,0.0416684571186808,5,1.0,0.9978858350951374,0.9957627118644068,1.0,1.0,0.998729709391909,0.0016944682259616788
3.279872989654541,0.04112231442236732,0.4933799743652344,0.0229562613643659,False,balanced,8,0.5,2,8,447,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 447}",0.7387387387387387,0.7933884297520661,0.7166666666666667,0.8070175438596491,0.7213114754098361,0.7554245708853913,0.0375430016305296,9,1.0,0.9832635983263598,0.9915966386554622,1.0,0.9978858350951374,0.9945492144153919,0.006428654581891814
2.997248649597168,0.27492121717082413,0.680840015411377,0.239630656536444,True,balanced,16,sqrt,1,2,382,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 382}",0.672566371681416,0.8,0.7213114754098361,0.8235294117647058,0.7394957983193278,0.7513806114350571,0.05445434867020247,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.0803629398345946,0.7964647294477104,0.3151564121246338,0.10913047646973989,False,balanced,,0.5,5,2,358,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 358}",0.7454545454545455,0.8099173553719008,0.7272727272727273,0.7931034482758621,0.7317073170731707,0.7614910786896413,0.033643973047430255,1,1.0,0.9915254237288136,0.9915254237288136,0.9957627118644068,0.9957627118644068,0.9949152542372881,0.0031708960904863826
1.6937521934509276,0.11651054986142576,0.19440627098083496,0.037151647788156744,True,balanced,16,0.5,3,2,417,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 16, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 417}",0.7222222222222222,0.8135593220338984,0.711864406779661,0.8235294117647058,0.7304347826086957,0.7603220290818367,0.0480049300179655,3,0.9873949579831933,0.9789029535864979,0.9873417721518988,0.9936575052854123,0.9872881355932204,0.9869170649200445,0.004694804963843451
0.8941266536712646,0.08113178848042578,0.2766448497772217,0.019752139902208938,True,balanced,,0.2,2,5,251,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 0.2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 251}",0.7155963302752294,0.7863247863247863,0.7058823529411765,0.8067226890756303,0.7413793103448276,0.75118109379233,0.039330075533742404,17,1.0,0.9978768577494692,1.0,1.0,0.9978768577494692,0.9991507430997878,0.0010401230330289502
0.833811092376709,0.16324057843460385,0.25325827598571776,0.06013322100614781,True,balanced,8,log2,1,5,212,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 212}",0.7207207207207207,0.7899159663865546,0.7,0.8067226890756303,0.7272727272727273,0.7489264206911266,0.04166242932574827,21,0.9894736842105263,0.9894291754756871,0.9873949579831933,0.9915611814345991,0.9915254237288136,0.989876884566564,0.001554188587755577
1.612410831451416,0.18499439671874726,0.16087560653686522,0.11250138927780565,False,balanced,,log2,4,5,394,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 394}",0.7155963302752294,0.7758620689655172,0.6956521739130435,0.7966101694915254,0.7350427350427351,0.7437526955376101,0.0374358889620319,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.7459512233734131,0.0937013703390481,0.12020201683044433,0.037788439761314276,False,balanced,8,sqrt,5,2,180,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 180}",0.7027027027027027,0.7758620689655172,0.7058823529411765,0.8067226890756303,0.717948717948718,0.741823706326749,0.04186343743831422,33,0.9936575052854123,0.9789029535864979,0.9831932773109243,0.9936575052854123,0.9936575052854123,0.9886137493507319,0.006324547308620144
