mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5.20519986152649,0.04385087070358207,0.005312490463256836,0.0016938363167398002,0.4084478936290507,0.047780056776872984,5,39,388,19,0.926300878513349,0.6510770255019445,0.9659838702175123,"{'colsample_bytree': np.float64(0.4084478936290507), 'learning_rate': np.float64(0.047780056776872984), 'max_depth': 5, 'min_child_samples': 39, 'n_estimators': 388, 'num_leaves': 19, 'reg_alpha': np.float64(0.926300878513349), 'reg_lambda': np.float64(0.6510770255019445), 'subsample': np.float64(0.9659838702175123)}",0.7142857142857143,0.8387096774193549,0.6956521739130435,0.8,0.743801652892562,0.7584898437021348,0.05343526092148628,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.141940259933472,0.35689513787777266,0.019325780868530273,0.01902158703769365,0.9100231466738796,0.09539562808625864,-1,52,506,76,0.32518332202674705,0.7296061783380641,0.8550229885420852,"{'colsample_bytree': np.float64(0.9100231466738796), 'learning_rate': np.float64(0.09539562808625864), 'max_depth': -1, 'min_child_samples': 52, 'n_estimators': 506, 'num_leaves': 76, 'reg_alpha': np.float64(0.32518332202674705), 'reg_lambda': np.float64(0.7296061783380641), 'subsample': np.float64(0.8550229885420852)}",0.75,0.8292682926829268,0.6724137931034483,0.7966101694915254,0.6942148760330579,0.7485014262621916,0.05928969736009497,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.608616733551026,0.15511714337760288,0.009954881668090821,0.0061494766628700116,0.932327645545796,0.09972083578077036,9,51,561,17,0.7607850486168974,0.5612771975694962,0.9083868719818244,"{'colsample_bytree': np.float64(0.932327645545796), 'learning_rate': np.float64(0.09972083578077036), 'max_depth': 9, 'min_child_samples': 51, 'n_estimators': 561, 'num_leaves': 17, 'reg_alpha': np.float64(0.7607850486168974), 'reg_lambda': np.float64(0.5612771975694962), 'subsample': np.float64(0.9083868719818244)}",0.7387387387387387,0.8292682926829268,0.7226890756302521,0.7967479674796748,0.7,0.7574888149063185,0.04808560187824598,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4553587913513184,0.02249678605118952,0.005016422271728516,0.00154296612360916,0.6962773578186345,0.10931923758257887,15,30,141,91,0.2017192023353962,0.8957635956735194,0.7901480892728447,"{'colsample_bytree': np.float64(0.6962773578186345), 'learning_rate': np.float64(0.10931923758257887), 'max_depth': 15, 'min_child_samples': 30, 'n_estimators': 141, 'num_leaves': 91, 'reg_alpha': np.float64(0.2017192023353962), 'reg_lambda': np.float64(0.8957635956735194), 'subsample': np.float64(0.7901480892728447)}",0.7387387387387387,0.8292682926829268,0.7192982456140351,0.8235294117647058,0.7272727272727273,0.7676214832146269,0.04842188744587157,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.7734936237335206,0.26890037990135746,0.02132096290588379,0.01790130534555886,0.7379653431858302,0.14214805642096423,9,27,330,123,0.5398410913016731,0.2030612247347694,0.9771414282231924,"{'colsample_bytree': np.float64(0.7379653431858302), 'learning_rate': np.float64(0.14214805642096423), 'max_depth': 9, 'min_child_samples': 27, 'n_estimators': 330, 'num_leaves': 123, 'reg_alpha': np.float64(0.5398410913016731), 'reg_lambda': np.float64(0.2030612247347694), 'subsample': np.float64(0.9771414282231924)}",0.7207207207207207,0.8032786885245902,0.7017543859649122,0.85,0.7107438016528925,0.7572995193726231,0.05881865063557294,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.1088720798492435,0.3150334181262898,0.011890268325805664,0.013148947831124217,0.7593192798931216,0.14200913727754388,7,6,269,59,0.295633685837714,0.10549425983027061,0.782613828193164,"{'colsample_bytree': np.float64(0.7593192798931216), 'learning_rate': np.float64(0.14200913727754388), 'max_depth': 7, 'min_child_samples': 6, 'n_estimators': 269, 'num_leaves': 59, 'reg_alpha': np.float64(0.295633685837714), 'reg_lambda': np.float64(0.10549425983027061), 'subsample': np.float64(0.782613828193164)}",0.7543859649122807,0.8130081300813008,0.711864406779661,0.7931034482758621,0.7213114754098361,0.7587346850917881,0.03935238161277631,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7.153438091278076,0.1411395792056514,0.00460662841796875,0.0005860282813964385,0.5310642623301002,0.08913689009536958,11,15,227,106,0.3562978380769749,0.906828441545754,0.7088528997538541,"{'colsample_bytree': np.float64(0.5310642623301002), 'learning_rate': np.float64(0.08913689009536958), 'max_depth': 11, 'min_child_samples': 15, 'n_estimators': 227, 'num_leaves': 106, 'reg_alpha': np.float64(0.3562978380769749), 'reg_lambda': np.float64(0.906828441545754), 'subsample': np.float64(0.7088528997538541)}",0.7321428571428571,0.8130081300813008,0.7288135593220338,0.8135593220338984,0.7317073170731707,0.7638462371306523,0.04038213844917717,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.762668800354004,0.09766721406991964,0.006912040710449219,0.00508404483000396,0.7886140723248174,0.010098871629110006,9,45,358,117,0.16465585314294173,0.534089419375442,0.7939319885435933,"{'colsample_bytree': np.float64(0.7886140723248174), 'learning_rate': np.float64(0.010098871629110006), 'max_depth': 9, 'min_child_samples': 45, 'n_estimators': 358, 'num_leaves': 117, 'reg_alpha': np.float64(0.16465585314294173), 'reg_lambda': np.float64(0.534089419375442), 'subsample': np.float64(0.7939319885435933)}",0.6909090909090909,0.8188976377952756,0.7333333333333333,0.8245614035087719,0.75,0.7635402931092943,0.0513012729169691,10,0.9094736842105263,0.9113924050632911,0.9056603773584906,0.9125799573560768,0.9133192389006343,0.9104851325778037,0.002740251214383628
3.9668892860412597,0.212844565454403,0.008026790618896485,0.005547200225164359,0.8154616197341622,0.06118834342171908,15,58,259,110,0.5581020020173412,0.4038361710580408,0.6259568988435926,"{'colsample_bytree': np.float64(0.8154616197341622), 'learning_rate': np.float64(0.06118834342171908), 'max_depth': 15, 'min_child_samples': 58, 'n_estimators': 259, 'num_leaves': 110, 'reg_alpha': np.float64(0.5581020020173412), 'reg_lambda': np.float64(0.4038361710580408), 'subsample': np.float64(0.6259568988435926)}",0.6964285714285714,0.8360655737704918,0.7068965517241379,0.7692307692307693,0.743801652892562,0.7504846238093064,0.05008424081841757,40,0.9893842887473461,0.9936305732484076,0.9914893617021276,0.9872881355932204,0.9936575052854123,0.9910899729153029,0.002472638648552234
19.906159257888795,0.9972352771504364,0.007588577270507812,0.001805284236011147,0.5523492483606068,0.05690645193933423,15,6,486,127,0.1480869299533999,0.9977404850489419,0.706712405710114,"{'colsample_bytree': np.float64(0.5523492483606068), 'learning_rate': np.float64(0.05690645193933423), 'max_depth': 15, 'min_child_samples': 6, 'n_estimators': 486, 'num_leaves': 127, 'reg_alpha': np.float64(0.1480869299533999), 'reg_lambda': np.float64(0.9977404850489419), 'subsample': np.float64(0.706712405710114)}",0.7090909090909091,0.8130081300813008,0.7394957983193278,0.8067226890756303,0.7603305785123967,0.765729621015913,0.03960049456799446,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.845181035995483,0.13039177587830825,0.007111787796020508,0.001496721968185121,0.9859689734995918,0.08809703253046394,15,41,323,111,0.6343513447013638,0.6807054515547668,0.8123738333268545,"{'colsample_bytree': np.float64(0.9859689734995918), 'learning_rate': np.float64(0.08809703253046394), 'max_depth': 15, 'min_child_samples': 41, 'n_estimators': 323, 'num_leaves': 111, 'reg_alpha': np.float64(0.6343513447013638), 'reg_lambda': np.float64(0.6807054515547668), 'subsample': np.float64(0.8123738333268545)}",0.7037037037037037,0.8130081300813008,0.7478260869565218,0.8099173553719008,0.7258064516129032,0.7600523455452661,0.04424537582286192,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7.179415845870972,0.15421550694791913,0.007608556747436523,0.003155974988284223,0.6686698987438551,0.1150496869235523,15,8,538,89,0.36965445606140446,0.24215993827742588,0.9212559025519583,"{'colsample_bytree': np.float64(0.6686698987438551), 'learning_rate': np.float64(0.1150496869235523), 'max_depth': 15, 'min_child_samples': 8, 'n_estimators': 538, 'num_leaves': 89, 'reg_alpha': np.float64(0.36965445606140446), 'reg_lambda': np.float64(0.24215993827742588), 'subsample': np.float64(0.9212559025519583)}",0.7321428571428571,0.8,0.75,0.782608695652174,0.7333333333333333,0.7596169772256729,0.02719393721452908,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.021903705596924,0.659950139073838,0.05367732048034668,0.08894671261471936,0.682180380667623,0.19685039677002017,11,15,339,30,0.835302495589238,0.32078006497173583,0.6746074041599417,"{'colsample_bytree': np.float64(0.682180380667623), 'learning_rate': np.float64(0.19685039677002017), 'max_depth': 11, 'min_child_samples': 15, 'n_estimators': 339, 'num_leaves': 30, 'reg_alpha': np.float64(0.835302495589238), 'reg_lambda': np.float64(0.32078006497173583), 'subsample': np.float64(0.6746074041599417)}",0.6972477064220184,0.8130081300813008,0.7288135593220338,0.7931034482758621,0.7213114754098361,0.7506968639022102,0.044452682264673304,39,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6.779487800598145,0.12896791434878896,0.0077648162841796875,0.0024884959723412733,0.4244650849328584,0.12226965920576593,5,40,502,104,0.512093058299281,0.22649577519793795,0.8580691161637799,"{'colsample_bytree': np.float64(0.4244650849328584), 'learning_rate': np.float64(0.12226965920576593), 'max_depth': 5, 'min_child_samples': 40, 'n_estimators': 502, 'num_leaves': 104, 'reg_alpha': np.float64(0.512093058299281), 'reg_lambda': np.float64(0.22649577519793795), 'subsample': np.float64(0.8580691161637799)}",0.7610619469026548,0.8429752066115702,0.6896551724137931,0.7833333333333333,0.7272727272727273,0.7608596773068157,0.051857942517690485,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.911942625045777,0.4809128945677442,0.010349893569946289,0.002420595329752109,0.5046198574029949,0.14127817023946854,15,22,459,15,0.6756901170392807,0.7352161192407721,0.6836286482950855,"{'colsample_bytree': np.float64(0.5046198574029949), 'learning_rate': np.float64(0.14127817023946854), 'max_depth': 15, 'min_child_samples': 22, 'n_estimators': 459, 'num_leaves': 15, 'reg_alpha': np.float64(0.6756901170392807), 'reg_lambda': np.float64(0.7352161192407721), 'subsample': np.float64(0.6836286482950855)}",0.7387387387387387,0.7899159663865546,0.7288135593220338,0.8333333333333334,0.7107438016528925,0.7603090798867106,0.044995718816187184,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.24867091178894,0.07239967951297895,0.007128667831420898,0.000557712772298711,0.7248687842965396,0.14219903587556562,15,20,445,126,0.5552008115994623,0.5296505783560065,0.6967409163601807,"{'colsample_bytree': np.float64(0.7248687842965396), 'learning_rate': np.float64(0.14219903587556562), 'max_depth': 15, 'min_child_samples': 20, 'n_estimators': 445, 'num_leaves': 126, 'reg_alpha': np.float64(0.5552008115994623), 'reg_lambda': np.float64(0.5296505783560065), 'subsample': np.float64(0.6967409163601807)}",0.7272727272727273,0.816,0.7350427350427351,0.8205128205128205,0.7,0.7597656565656565,0.04917614526679198,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4708585739135742,0.0813710404520227,0.006977701187133789,0.0018943829182075011,0.45586166068353956,0.1804709940111321,9,36,108,119,0.3492095746126609,0.7259556788702394,0.9588441039810308,"{'colsample_bytree': np.float64(0.45586166068353956), 'learning_rate': np.float64(0.1804709940111321), 'max_depth': 9, 'min_child_samples': 36, 'n_estimators': 108, 'num_leaves': 119, 'reg_alpha': np.float64(0.3492095746126609), 'reg_lambda': np.float64(0.7259556788702394), 'subsample': np.float64(0.9588441039810308)}",0.6972477064220184,0.816,0.7068965517241379,0.8067226890756303,0.7049180327868853,0.7463569960017343,0.05325448631641386,46,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.511654186248779,0.17080219135514996,0.011215543746948243,0.009833786372976444,0.9322518545590703,0.15817635371294855,7,15,212,86,0.7853406511139436,0.6689882547142286,0.8322746485745819,"{'colsample_bytree': np.float64(0.9322518545590703), 'learning_rate': np.float64(0.15817635371294855), 'max_depth': 7, 'min_child_samples': 15, 'n_estimators': 212, 'num_leaves': 86, 'reg_alpha': np.float64(0.7853406511139436), 'reg_lambda': np.float64(0.6689882547142286), 'subsample': np.float64(0.8322746485745819)}",0.7079646017699115,0.8064516129032258,0.7288135593220338,0.7719298245614035,0.7288135593220338,0.7487946315757217,0.03556723908610965,41,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6.723521900177002,0.25559875986229635,0.010306549072265626,0.004830018606171063,0.6233696599370459,0.18862535406697792,-1,33,501,124,0.5487337893665861,0.6918951976926933,0.8607845038010402,"{'colsample_bytree': np.float64(0.6233696599370459), 'learning_rate': np.float64(0.18862535406697792), 'max_depth': -1, 'min_child_samples': 33, 'n_estimators': 501, 'num_leaves': 124, 'reg_alpha': np.float64(0.5487337893665861), 'reg_lambda': np.float64(0.6918951976926933), 'subsample': np.float64(0.8607845038010402)}",0.6972477064220184,0.816,0.7226890756302521,0.7933884297520661,0.7419354838709677,0.754252139135061,0.044140412069425594,35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6.646808671951294,0.1607357469149458,0.005066394805908203,0.002246395546063362,0.5345615856763359,0.14531405205603182,-1,18,376,62,0.7464914051180241,0.6496328990472147,0.9396893641976711,"{'colsample_bytree': np.float64(0.5345615856763359), 'learning_rate': np.float64(0.14531405205603182), 'max_depth': -1, 'min_child_samples': 18, 'n_estimators': 376, 'num_leaves': 62, 'reg_alpha': np.float64(0.7464914051180241), 'reg_lambda': np.float64(0.6496328990472147), 'subsample': np.float64(0.9396893641976711)}",0.6846846846846847,0.8032786885245902,0.7017543859649122,0.8235294117647058,0.7213114754098361,0.7469117292697458,0.05588249653759108,43,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7.908120727539062,0.16865607201638322,0.0072743892669677734,0.0021780033633123667,0.7945677353802061,0.1179786346337396,7,55,569,36,0.24398964337908358,0.9730105547524456,0.7572390898667042,"{'colsample_bytree': np.float64(0.7945677353802061), 'learning_rate': np.float64(0.1179786346337396), 'max_depth': 7, 'min_child_samples': 55, 'n_estimators': 569, 'num_leaves': 36, 'reg_alpha': np.float64(0.24398964337908358), 'reg_lambda': np.float64(0.9730105547524456), 'subsample': np.float64(0.7572390898667042)}",0.7192982456140351,0.8292682926829268,0.717948717948718,0.7966101694915254,0.6949152542372882,0.7516081359948987,0.051859909828795445,38,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.229544734954834,0.10526320795615927,0.007218170166015625,0.0024678066689620168,0.935227933106268,0.12991633893947996,3,25,385,111,0.5769038846263591,0.4925176938188639,0.6780971951192178,"{'colsample_bytree': np.float64(0.935227933106268), 'learning_rate': np.float64(0.12991633893947996), 'max_depth': 3, 'min_child_samples': 25, 'n_estimators': 385, 'num_leaves': 111, 'reg_alpha': np.float64(0.5769038846263591), 'reg_lambda': np.float64(0.4925176938188639), 'subsample': np.float64(0.6780971951192178)}",0.7027027027027027,0.819672131147541,0.6842105263157895,0.7933884297520661,0.711864406779661,0.742367639339552,0.053786819385934846,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.1761223316192626,0.09578217795570207,0.006141138076782226,0.0016102107855060696,0.8334712691569033,0.0633467488637626,5,53,116,58,0.9404585843529143,0.9539285770025874,0.9659457560881795,"{'colsample_bytree': np.float64(0.8334712691569033), 'learning_rate': np.float64(0.0633467488637626), 'max_depth': 5, 'min_child_samples': 53, 'n_estimators': 116, 'num_leaves': 58, 'reg_alpha': np.float64(0.9404585843529143), 'reg_lambda': np.float64(0.9539285770025874), 'subsample': np.float64(0.9659457560881795)}",0.7090909090909091,0.8130081300813008,0.7288135593220338,0.8235294117647058,0.7540983606557377,0.7657080741829374,0.04534775942821474,4,0.9386892177589852,0.9386892177589852,0.9394572025052192,0.9449152542372882,0.9384288747346072,0.9400359533990169,0.002463843536805469
4.133455276489258,0.2236147020204236,0.038938283920288086,0.05831669115948035,0.6220952201532667,0.012936757140484811,9,53,401,67,0.5722924691708383,0.9803315837160457,0.6301385024024513,"{'colsample_bytree': np.float64(0.6220952201532667), 'learning_rate': np.float64(0.012936757140484811), 'max_depth': 9, 'min_child_samples': 53, 'n_estimators': 401, 'num_leaves': 67, 'reg_alpha': np.float64(0.5722924691708383), 'reg_lambda': np.float64(0.9803315837160457), 'subsample': np.float64(0.6301385024024513)}",0.6846846846846847,0.8064516129032258,0.7288135593220338,0.8205128205128205,0.743801652892562,0.7568528660630653,0.05035356746023393,30,0.9056603773584906,0.9159663865546218,0.9079497907949791,0.9194915254237288,0.9168443496801706,0.9131824859623983,0.005383800588499916
8.410435438156128,0.19133659533962832,0.007708835601806641,0.0035916197480458595,0.5834182115723091,0.046273095918565744,-1,7,227,32,0.5568012624583502,0.936154774160781,0.8784119186699892,"{'colsample_bytree': np.float64(0.5834182115723091), 'learning_rate': np.float64(0.046273095918565744), 'max_depth': -1, 'min_child_samples': 7, 'n_estimators': 227, 'num_leaves': 32, 'reg_alpha': np.float64(0.5568012624583502), 'reg_lambda': np.float64(0.936154774160781), 'subsample': np.float64(0.8784119186699892)}",0.7321428571428571,0.819672131147541,0.7394957983193278,0.7966101694915254,0.7213114754098361,0.7618464863022175,0.03892881918901429,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.22356481552124,0.18312907314244167,0.005360174179077149,0.0011880039507863984,0.7420367020536189,0.02846353381644602,15,26,250,80,0.25416364906973876,0.29529058841893874,0.7290203056954402,"{'colsample_bytree': np.float64(0.7420367020536189), 'learning_rate': np.float64(0.02846353381644602), 'max_depth': 15, 'min_child_samples': 26, 'n_estimators': 250, 'num_leaves': 80, 'reg_alpha': np.float64(0.25416364906973876), 'reg_lambda': np.float64(0.29529058841893874), 'subsample': np.float64(0.7290203056954402)}",0.7017543859649122,0.816,0.7241379310344828,0.8235294117647058,0.7166666666666667,0.7564176790861534,0.05227664558119683,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.734579372406006,0.261915388708965,0.005206966400146484,0.001364624019523929,0.9092018769548047,0.03595805297398547,11,52,138,107,0.2965101436477985,0.4197808564462765,0.7024827774377832,"{'colsample_bytree': np.float64(0.9092018769548047), 'learning_rate': np.float64(0.03595805297398547), 'max_depth': 11, 'min_child_samples': 52, 'n_estimators': 138, 'num_leaves': 107, 'reg_alpha': np.float64(0.2965101436477985), 'reg_lambda': np.float64(0.4197808564462765), 'subsample': np.float64(0.7024827774377832)}",0.7079646017699115,0.8387096774193549,0.711864406779661,0.8135593220338984,0.7540983606557377,0.7652392737317126,0.05288877328998707,5,0.9322033898305084,0.9256900212314225,0.9243697478991597,0.9211087420042644,0.9191489361702128,0.9245041674271135,0.00449243272823633
3.6631304740905763,0.19821387500887455,0.005487585067749023,0.0006979533033779693,0.7669082265194083,0.02550289427604567,15,40,272,34,0.6499639307777652,0.7019668772577033,0.9183170677744404,"{'colsample_bytree': np.float64(0.7669082265194083), 'learning_rate': np.float64(0.02550289427604567), 'max_depth': 15, 'min_child_samples': 40, 'n_estimators': 272, 'num_leaves': 34, 'reg_alpha': np.float64(0.6499639307777652), 'reg_lambda': np.float64(0.7019668772577033), 'subsample': np.float64(0.9183170677744404)}",0.7027027027027027,0.8292682926829268,0.717948717948718,0.7966101694915254,0.7642276422764228,0.7621515050204591,0.04729570714364944,13,0.9767441860465116,0.9639065817409767,0.9705882352941176,0.9726315789473684,0.9745762711864406,0.9716893706430829,0.004394483181220123
4.4409472942352295,0.25706021113830785,0.005536556243896484,0.001690053523429305,0.9340032050905398,0.07421907980179179,7,38,421,46,0.578280140996174,0.035942273796742086,0.786239207252984,"{'colsample_bytree': np.float64(0.9340032050905398), 'learning_rate': np.float64(0.07421907980179179), 'max_depth': 7, 'min_child_samples': 38, 'n_estimators': 421, 'num_leaves': 46, 'reg_alpha': np.float64(0.578280140996174), 'reg_lambda': np.float64(0.035942273796742086), 'subsample': np.float64(0.786239207252984)}",0.7079646017699115,0.8225806451612904,0.6724137931034483,0.7833333333333333,0.7479674796747967,0.746851970608556,0.05314176523549495,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
